tarih,tuketim
2021-11,13873962.0
2021-12,15403551.0
2022-01,13740102.0
2022-02,13887974.0
2022-03,9298714.0
2022-04,2528628.2
2022-05,2482625.8
2022-06,2394705.5
2022-07,2394705.5
2022-08,2528628.2
2022-09,4722122.0
2022-10,4722122.0
2022-11,13873962.0
2022-12,15403551.0
