tarih,tuketim
2021-11,22292490.0
2021-12,26459518.0
2022-01,23083220.0
2022-02,22696544.0
2022-03,17590330.0
2022-04,7294573.5
2022-05,6392574.5
2022-06,6588398.0
2022-07,6594250.5
2022-08,6268493.5
2022-09,9941097.0
2022-10,9324657.0
2022-11,22354234.0
2022-12,26369490.0
