tarih,tuketim
2021-11,22107058.0
2021-12,25856656.0
2022-01,22496810.0
2022-02,23171230.0
2022-03,15809203.0
2022-04,4783021.0
2022-05,4520968.5
2022-06,4357571.0
2022-07,4441941.0
2022-08,4242610.5
2022-09,7737962.5
2022-10,7073597.5
2022-11,22085978.0
2022-12,25856656.0
