tarih,tuketim
2021-11,33022828.0
2021-12,36673876.0
2022-01,31332552.0
2022-02,33913284.0
2022-03,20669688.0
2022-04,6549733.5
2022-05,5639845.5
2022-06,5137060.5
2022-07,5121966.5
2022-08,5524467.5
2022-09,9960032.0
2022-10,9960032.0
2022-11,33022828.0
2022-12,36673876.0
