tarih,tuketim
2021-11,34483396.0
2021-12,39749696.0
2022-01,34272544.0
2022-02,35600852.0
2022-03,22719680.0
2022-04,7186664.5
2022-05,6238111.0
2022-06,6351293.5
2022-07,6172622.0
2022-08,6147985.0
2022-09,11200381.0
2022-10,9670288.0
2022-11,34347092.0
2022-12,39749696.0
