tarih,tuketim
2021-11,24789934.0
2021-12,26571694.0
2022-01,23813942.0
2022-02,24594180.0
2022-03,17045132.0
2022-04,3831078.2
2022-05,3516965.5
2022-06,3325807.5
2022-07,3257865.8
2022-08,3766348.8
2022-09,8172689.5
2022-10,8067069.0
2022-11,24848294.0
2022-12,26342698.0
