tarih,tuketim
2021-11,22719040.0
2021-12,25057596.0
2022-01,22146798.0
2022-02,22719040.0
2022-03,15110799.0
2022-04,3944932.2
2022-05,3786756.8
2022-06,3640913.2
2022-07,3589702.8
2022-08,3807318.5
2022-09,7184102.5
2022-10,7184102.5
2022-11,22719040.0
2022-12,25057596.0
