tarih,tuketim
2021-11,30488516.0
2021-12,36609670.0
2022-01,28149444.0
2022-02,32660016.0
2022-03,20045602.0
2022-04,4744140.0
2022-05,4273610.0
2022-06,4260449.0
2022-07,3865862.5
2022-08,4145081.0
2022-09,8904369.0
2022-10,7907575.0
2022-11,30433096.0
2022-12,36603436.0
