tarih,tuketim
2021-11,28195506.0
2021-12,33363538.0
2022-01,25793886.0
2022-02,29288010.0
2022-03,18542410.0
2022-04,5267950.0
2022-05,5073685.0
2022-06,4909911.0
2022-07,4844928.5
2022-08,5040050.0
2022-09,9430712.0
2022-10,9406248.0
2022-11,28195506.0
2022-12,33363538.0
