tarih,tuketim
2021-11,22814986.0
2021-12,25469856.0
2022-01,21811370.0
2022-02,23268300.0
2022-03,15345802.0
2022-04,4386543.5
2022-05,4140522.5
2022-06,3955803.0
2022-07,3880377.2
2022-08,4165998.0
2022-09,7874858.0
2022-10,7874858.0
2022-11,22814986.0
2022-12,25469856.0
