tarih,tuketim
2021-11,15264723.0
2021-12,17520920.0
2022-01,14055209.0
2022-02,15436046.0
2022-03,10645557.0
2022-04,2872303.0
2022-05,2571187.0
2022-06,2425390.2
2022-07,2414790.8
2022-08,2718955.5
2022-09,5200665.0
2022-10,4571971.0
2022-11,15264723.0
2022-12,17520920.0
