tarih,tuketim
2021-11,23455244.0
2021-12,26817094.0
2022-01,22330304.0
2022-02,24080644.0
2022-03,15972122.0
2022-04,4301204.5
2022-05,4061697.0
2022-06,3830213.5
2022-07,3732747.8
2022-08,4047276.0
2022-09,8035049.5
2022-10,8035049.5
2022-11,23455244.0
2022-12,26817094.0
