tarih,tuketim
2021-11,14446905.0
2021-12,16179833.0
2022-01,13858160.0
2022-02,14625813.0
2022-03,9471590.0
2022-04,2889174.5
2022-05,2851912.0
2022-06,2717038.5
2022-07,2717038.5
2022-08,2851912.0
2022-09,4794741.0
2022-10,4794741.0
2022-11,14446905.0
2022-12,16179833.0
