tarih,tuketim
2021-11,14216109.0
2021-12,16453113.0
2022-01,13812116.0
2022-02,14728171.0
2022-03,9517162.0
2022-04,2623479.5
2022-05,2408202.0
2022-06,2372883.0
2022-07,2372883.0
2022-08,2495774.8
2022-09,4400413.0
2022-10,4067297.8
2022-11,14216109.0
2022-12,16437239.0
