tarih,tuketim
2021-11,13237762.0
2021-12,16152653.0
2022-01,12088031.0
2022-02,13477989.0
2022-03,8918773.0
2022-04,2552993.5
2022-05,2275153.5
2022-06,2399293.0
2022-07,2302526.5
2022-08,2312002.8
2022-09,4006277.8
2022-10,3493164.5
2022-11,13618268.0
2022-12,16153478.0
