tarih,tuketim
2021-11,41293416.0
2021-12,46485100.0
2022-01,38233684.0
2022-02,43001344.0
2022-03,27756158.0
2022-04,7443931.5
2022-05,7163407.0
2022-06,6734140.0
2022-07,6731742.5
2022-08,7082341.0
2022-09,14025468.0
2022-10,11994983.0
2022-11,41128816.0
2022-12,46428344.0
