tarih,tuketim
2021-11,24352404.0
2021-12,27967044.0
2022-01,24594262.0
2022-02,24906314.0
2022-03,16869870.0
2022-04,6058206.0
2022-05,5337025.0
2022-06,5259818.0
2022-07,5312565.5
2022-08,5216706.0
2022-09,8735346.0
2022-10,7849558.0
2022-11,24352404.0
2022-12,27907272.0
